year_occurred,intersection,sum_ped,sum_bike,sum_fatal,sum_severe_inj
2017,PICO BL+ELDEN DR,1,0,0,0
2017,PICO BL+HOOVER ST,0,1,0,0
2017,PICO BL+KENMORE AV,1,0,0,0
2017,PICO BL+MARIPOSA AV,1,0,0,1
2017,PICO BL+MENLO,1,0,0,0
2017,PICO BL+MENLO AV,0,1,0,0
2017,PICO BL+PICO BL,1,0,0,0
2017,PICO BL+WESTMORELAND AV,2,0,1,0
2017,PICO+ALBANY,1,0,0,0
2017,PICO+HOOVER,0,1,0,0
2017,PICO+UNION,1,0,0,0
2017,PICO+VALENCIA,1,0,0,0
2017,PICO+WESTMORELAND,0,1,0,0
2017,PORTLAND ST+ADAMS BL,1,0,0,0
2017,RAMPART BL+WILSHIRE BL,1,0,0,0
2017,RAMPART+WILSHIRE,1,0,0,0
2017,ROWENA+WAVERLY,1,0,0,0
2017,S UNION AV+W 22ND ST,0,1,0,0
2017,S VERMONT AV+11TH ST,1,0,0,0
2017,S WESTLAKE AV+W 8TH ST,1,0,0,1
2017,SAINT PAUL+WILSHIRE,1,0,0,0
2017,SAN FERNANDO RD+ARVIA ST,1,0,0,0
2017,SAN FERNANDO RD+EDWARD WY,1,0,0,0
2017,SAN MARINO ST+MENLO AV,1,0,0,0
2017,SOLANO+BROADWAY,1,0,0,0
2017,SPRING ST+ALPINE ST,1,0,0,0
2017,SPRING ST+ORD ST,1,0,0,1
2017,STADIUM WY+ELYSIAN PARK DR,1,0,0,0
2017,STADIUM WY+VIN SCULLY AV,1,0,0,0
2017,SUNSET BL+BEAUDRY AV,0,1,0,0
2017,SUNSET BL+FIGUEROA ST,0,1,0,0
2017,SUNSET BL+MARION,1,0,0,0
2017,SUNSET BL+VIN SCULLY AV,1,1,0,0
2017,SUNSET+BEAUDRY,0,1,0,0
2017,SUNSET+FIGUEROA,1,0,0,0
2017,TEMPLE ST+BIXEL,1,0,0,0
2017,TEMPLE ST+OCCIDENTAL ST,1,0,0,0
2017,TEMPLE ST+PATTON ST,1,0,0,0
2017,TOLAND WY+AVENUE 47,1,0,0,0
2017,TOLAND WY+EL PASO DR,0,1,0,0
2017,UNION AV+11TH ST,0,1,0,0
2017,UNION AV+12TH ST,0,1,0,0
2017,UNION AV+18TH ST,1,0,0,0
2017,UNION AV+8TH ST,0,1,0,0
2017,UNION AV+PICO BL,1,0,0,1
2017,UNION AV+SHATTO ST,0,1,0,0
2017,UNION AV+WASHINGTON BL,1,0,0,0
2017,UNION AV+WILSHIRE BL,1,1,0,1
2017,UNION+6TH,1,0,0,0
2017,VALENCIA ST+12TH ST,0,1,0,0
2017,VALENCIA+PICO,1,0,0,1
2017,VALENCIA+WILSHIRE,1,0,0,0
2017,VENICE BL+BONNIE BRAE ST,1,1,0,0
2017,VENICE BL+HOOVER AV,0,1,0,0
2017,VENICE BL+MAGNOLIA AV,0,1,0,1
2017,VENICE BL+OAK ST,0,1,0,0
2017,VENICE BL+UNION AV,0,1,0,0
2017,VENICE BL+VERMONT AV,0,1,0,0
2017,VENICE+BONNIE BRAE,0,1,0,0
2017,VENICE+VENICE,0,1,0,0
2017,VERDUGO RD+AVENUE 33,0,1,0,0
2017,VERMONT AV+11TH ST,1,0,0,0
2017,VERMONT AV+CORDOVA ST,0,1,0,0
2017,VERMONT AV+PICO BL,2,0,0,0
2017,VERMONT+PICO,1,0,0,0
2017,VERMONT+VENICE,0,1,0,0
2017,VERMONT+WASHINGTON,0,1,0,0
2017,W 6TH+LOMA DR,1,0,0,1
2017,W 7TH ST+S WESTLAKE AV,0,1,0,0
2017,W 8TH ST+E CARONDELET ST,0,1,0,0
2017,W AVENUE 26+PASADENA FY,0,1,0,0
2017,W CESAR CHAVEZ AV+HILL ST,1,0,0,0
2017,W VENICE BL+S HOOVER ST,1,0,1,0
2017,WASHINGTON BL+ARAPAHOE ST,0,1,0,0
2017,WASHINGTON BL+HOOVER ST,2,0,0,0
2017,WASHINGTON BL+NORMANDIE AV,0,1,0,0
2017,WASHINGTON BL+WESTMORELAND AV,1,0,0,1
2017,WASHINGTON+HOOVER,0,1,0,0
2017,WASHINGTON+ORCHARD,1,0,0,0
2017,WASHINGTON+VERMONT,0,1,0,0
2017,WESTMORELAND AV+PICO BL,0,2,0,0
2017,WILSHIRE BL+ALVARADO,1,0,0,0
2017,WILSHIRE BL+ALVARADO ST,1,2,0,0
2017,WILSHIRE BL+CARONDELET ST,1,0,0,0
2017,WILSHIRE BL+LITTLE ST,0,1,0,0
2017,WILSHIRE BL+RAMPART BL,1,0,0,0
2017,WILSHIRE BL+UNION AV,5,0,0,1
2017,WILSHIRE BL+WESTLAKE,0,1,0,0
2017,WILSHIRE BL+WESTLAKE AV,1,0,0,0
2017,WILSHIRE PL+7TH ST,0,1,0,0
2017,WILSHIRE+ALVARADO,1,1,0,1
2017,WILSHIRE+WITMER,0,1,0,0
2017,WITMER ST+7TH ST,1,0,0,0
2017,WITMER ST+E BEVERLY BL,1,0,0,0
2018,100 E ANN ST+,1,0,0,0
2018,10TH ST+LAKE ST,1,0,0,0
2018,1100 ISABEL ST+,1,0,0,0
2018,11TH ST+GRAND VIEW,1,0,0,0
2018,11TH ST+VERMONT AV,1,0,0,0
2018,11TH ST+WESTLAKE AV,1,0,0,0
2018,11TH ST+WESTMORELAND AV,1,0,0,0
2018,1200 W 7TH ST+,0,1,0,0
2018,1200 W WASHINGTON BL+,1,0,0,0
2018,12TH ST+ELDEN AV,1,0,0,0
2018,12TH ST+UNION AV,0,1,0,0
2018,1300 WILSHIRE BL+,1,0,0,0
2018,14TH ST+UNION AV,1,0,0,0
2018,200 S AVENUE 19+,1,0,0,0
2018,20TH ST+HOOVER ST,1,0,0,0
2018,20TH ST+WILMOT AV,0,1,0,0
2018,2200 N FIGUEROA ST+,2,0,0,0
2018,2300 W OLYMPIC BL+,0,1,0,0
2018,23RD ST+BONSALLO AV,0,1,0,0
2018,23RD ST+UNION AV,1,0,0,1
2018,2400 W 11TH ST+,1,0,0,0
2018,2500 S FIGUEROA ST+,0,1,0,0
2018,2700 N SAN FERNANDO RD+,1,0,0,0
2018,2ND ST+TOLUCA ST,1,1,0,0
2018,3RD ST+BONNIE BRAE ST,0,1,0,0
2018,3RD ST+UNION AV,1,0,1,0
2018,3RD ST+UNION PL,0,2,0,0
2018,3RD ST+VIRGIL AV,1,0,0,0
2018,3RD ST+W WESTLAKE AV,1,0,0,0
2018,3RD ST+WESTLAKE AV,1,0,1,0
2018,3RD ST+WITMER ST,2,0,0,0
2018,400 S ALVARADO ST+,1,0,0,0
2018,400 S OCCIDENTAL BL+,1,0,0,0
2018,4TH ST+GRAND VIEW ST,1,0,0,0
2018,5600 N FIGUEROA ST+,0,1,0,0
2018,6TH ST+BENTON WY,1,0,0,0
2018,6TH ST+BONNIE BRAE,1,0,0,0
2018,6TH ST+BONNIE BRAE ST,1,0,0,0
2018,6TH ST+BURLINGTON,2,0,0,0
2018,6TH ST+BURLINGTON AV,2,0,0,0
2018,6TH ST+GRAND VIEW ST,2,0,0,0
2018,6TH ST+LA FAYETTE P PL,1,0,0,0
2018,6TH ST+S ALVARADO ST,1,0,0,1
2018,6TH ST+UNION AV,0,1,0,0
2018,6TH+BURLINGTON,2,0,0,0
2018,700 S ALVARADO ST+,0,1,0,0
2018,7TH ST+ALVARADO ST,1,0,0,0
2018,7TH ST+BIXEL ST,0,1,0,0
2018,7TH ST+BONNIE BRAE ST,0,1,0,0
2018,7TH ST+CARONDELET ST,1,0,0,1
2018,7TH ST+COLUMBIA AV,1,0,0,0
2018,7TH ST+GARLAND AV,0,1,0,0
2018,7TH ST+GARLAND ST,0,1,0,0
2018,7TH ST+LAKE ST,0,1,0,0
2018,7TH ST+LUCAS AV,0,2,0,0
2018,7TH ST+MAGNOLIA AV,0,1,0,0
2018,7TH ST+VALENCIA ST,0,1,0,0
2018,7TH+LAKE,1,0,0,1
2018,7TH+WESTLAKE,1,0,0,0
2018,8 ST+ALVERADO ST,1,0,0,0
2018,800 W CESAR E CHAVEZ AV+,0,1,0,0
2018,8TH ST+ALVARADO ST,2,0,0,2
2018,8TH ST+BURLINGTON AV,1,0,0,0
2018,8TH ST+CARONDELET ST,1,0,0,1
2018,8TH ST+CORONADO ST,1,0,0,0
2018,8TH ST+GRAND VIEW,1,0,0,0
2018,8TH ST+MAGNOLIA AV,0,1,0,0
2018,8TH ST+WESTMORELAND AV,0,1,0,0
2018,8TH+ALVARADO,1,0,0,0
2018,8TH+GARLAND,2,0,0,2
2018,8TH+GREEN,2,0,0,0
2018,8TH+LAKE,1,0,0,0
2018,8TH+PARK VIEW,1,0,0,0
2018,900 S HOOVER ST+,0,1,0,0
2018,900 S WESTLAKE AV+,1,0,0,0
2018,ADAMS BL+FIGUEROA ST,1,0,0,0
2018,ADAMS BL+PORTLAND ST,1,0,0,1
2018,ALAMEDA ST+COLLEGE ST,0,1,0,0
2018,ALAVARDO ST+8TH ST,1,0,0,0
2018,ALBANY ST+PICO BL,1,0,0,0
2018,ALPINE ST+YALE ST,1,0,0,0
2018,ALVARADO BL+6TH ST,0,1,0,0
2018,ALVARADO BL+7TH ST,1,0,0,0
2018,ALVARADO ST+6TH ST,1,0,0,0
2018,ALVARADO ST+7TH ST,0,1,0,0
2018,ALVARADO ST+8TH ST,1,0,0,1
2018,ALVARADO ST+MARYLAND ST,0,1,0,0
2018,ALVARADO ST+PICO BL,0,1,0,0
2018,ALVARADO+11TH,1,1,0,0
2018,ALVARADO+7TH,1,1,0,0
2018,ALVARADO+JAMES M WOOD,1,0,0,0
2018,ALVARADO+MARYLAND ST,0,1,0,0
2018,ALVARADO+OLYMPIC,1,0,0,0
2018,ALVARADO+PICO,1,0,0,0
2018,ALVARADO+WILSHIRE,1,0,0,0
2018,ANN ST+MAGDALENA ST,1,0,0,0
2018,AVENUE 21+MAIN ST,0,1,0,0
2018,AVENUE 26+WORKMAN ST,0,1,0,0
2018,AVENUE 28+FIGUEROA ST,1,0,0,0
2018,AVENUE 28+WORKMAN AV,1,0,0,0
2018,AVENUE 33+VERDUGO,1,1,0,0
2018,AVENUE 34+EAGLE ROCK BL,1,0,0,0
2018,AVENUE 36+BUSHWICK ST,0,1,0,0
2018,AVENUE 43+110 FY,1,0,0,0
2018,AVENUE 50+BUCHANAN,1,0,0,0
2018,AVENUE 50+GRANADA ST,0,1,0,0
2018,AVENUE 50+SAN MARCOS PL,1,0,0,0
2018,AVENUE 52+MARMION WY,1,0,0,0
2018,AVENUE 57+MEDIA DR,1,0,0,0
2018,AVENUE 60+FIGUEROA ST,1,0,0,0
2018,BARRANCA ST+AVENUE 26,0,1,0,0
2018,BAUCHET ST+VIGNES ST,1,0,0,0
2018,BEACON AV+11TH ST,1,0,0,1
2018,BEACON+11TH,1,0,0,0
2018,BEAUDRY+2ND,0,1,0,0
2018,BEAUDRY+3RD,0,1,0,0
2018,BELLEVUE AV+ECHO PARK AV,1,0,0,0
2018,BELLEVUE+EDGEWARE,1,0,0,0
2018,BERENDO+11TH,1,0,0,0
2018,BEVERLY+UNION,2,0,0,0
2018,BIXEL ST+7TH ST,0,1,0,0
2018,BIXEL+WILSHIRE,1,0,0,0
2018,BONNIE BRAE ST+5TH ST,0,1,0,0
2018,BONNIE BRAE ST+7TH ST,1,0,0,0
2018,BONNIE BRAE ST+MIRAMAR ST,1,0,0,0
2018,BONNIE BRAE+MIRAMAR,0,1,0,0
2018,BOYLSTON ST+SUNSET BL,1,0,0,0
2018,BROADWAY+5 FREEWAY,0,1,0,0
2018,BROADWAY+AVENUE 18,0,2,0,0
2018,BROADWAY+AVENUE 20,1,1,0,0
2018,BROADWAY+AVENUE 24,1,0,0,0
2018,BROADWAY+COLLEGE,1,0,0,0
2018,BROADWAY+PASADENA,0,1,0,0
2018,BROADWAY+SOLANO,0,1,0,0
2018,BURLINGTON AV+8TH ST,1,0,0,0
2018,BURLINGTON+7TH,2,0,0,0
2018,CASANOVA ST+BROADWAY,0,1,0,0
2018,CATALINA ST+PICO BL,1,0,0,0
2018,CESAR E CHAVEZ+BROADWAY,0,1,0,0
2018,CESAR E CHAVEZ+UNION STATIO,0,1,0,0
2018,COLLEGE ST+HILL ST,1,0,0,0
2018,COLLEGE+N SPRING,1,0,0,0
2018,COLLEGE+YALE,1,0,0,0
2018,COLUMBIA+6TH,0,1,0,1
2018,COLUMBIA+8TH,0,1,0,0
2018,CORONADO ST+7TH ST,1,0,0,0
2018,CORONADO ST+WILSHIRE BL,1,0,0,0
2018,CORONADO+6TH,0,1,0,0
2018,CROWN HILL AV+LOMA PL,1,0,0,0
2018,CYPRESS AV+MACON ST,0,1,0,0
2018,CYPRESS ST+ARROYO SECO ST,0,1,0,0
2018,DALY ST+BROADWAY,0,1,0,0
2018,DALY ST+MAIN ST,1,1,0,0
2018,DALY+VALLEJO,0,1,0,0
2018,DIVISION+CYPRESS,1,0,0,0
2018,EAGLE ROCK BL+AVENUE 31,0,1,0,0
2018,EAGLE ROCK BL+AVENUE 35,1,0,0,1
2018,EAGLE ROCK BL+EL PASO DR,0,1,0,0
2018,EAGLE ROCK BL+PANAMINT ST,0,1,0,0
2018,EAGLE ROCK BL+VERBENA WY,0,1,0,1
2018,EAGLE ROCK BL+YORK BL,0,1,0,0
2018,EAGLE ROCK+VERDUGO RD,0,1,0,0
2018,ECHO PARK AV+LAGUNA AV,1,0,0,0
2018,EDGEWARE RD+KELLAM ST,1,0,0,0
2018,EL PASO DR+AVENUE 50,1,0,0,0
2018,ELDEN AV+OLYMPIC BL,2,1,0,1
2018,ELDEN AV+SAN MARINO,1,0,0,0
2018,ESTARA+EAGLE ROCK,1,0,0,0
2018,FIGUEROA ST+ADAMS BL,1,2,0,1
2018,FIGUEROA ST+AVENUE 28,1,0,1,0
2018,FIGUEROA ST+AVENUE 37,0,2,0,0
2018,FIGUEROA ST+AVENUE 53,1,0,0,0
2018,FIGUEROA ST+AVENUE 54,1,0,0,1
2018,FIGUEROA ST+AVENUE 60,1,0,0,0
2018,FIGUEROA ST+CYPRESS,0,1,0,0
2018,FIGUEROA ST+ELLITA PL,1,0,0,0
2018,FIGUEROA TR+ALPINE ST,0,1,0,0
2018,FIGUEROA+AVENUE 45,1,0,0,0
2018,FIGUEROA+CYPRESS,1,0,0,0
2018,FIGUEROA+N AVENUE 56,1,0,0,0
2018,FIGUEROA+SUNSET,0,1,0,0
2018,FLOWER ST+ADAMS BL,0,1,0,0
2018,FRANCIS AV+S WESTMORELAND AV,1,0,0,1
2018,GARLAND AV+8TH ST,0,1,0,0
2018,GRIFFIN+AVENUE 28,0,1,0,0
2018,HARVARD BL+OLYMPIC BL,0,1,0,0
2018,HILL ST+COLLEGE ST,1,0,0,0
2018,HOOVER ST+11TH ST,1,1,0,0
2018,HOOVER ST+18TH ST,1,0,0,0
2018,HOOVER ST+20TH ST,0,1,0,0
2018,HOOVER ST+22ND ST,1,0,0,0
2018,HOOVER ST+4TH ST,1,0,0,0
2018,HOOVER ST+8TH ST,1,0,0,0
2018,HOOVER ST+LEEWARD AV,1,0,0,1
2018,HOOVER ST+S LAKE ST,1,0,0,0
2018,HOOVER ST+VENICE BL,1,1,0,0
2018,HOOVER ST+WASHINGTON BL,1,0,0,0
2018,HOOVER+PICO,1,0,0,0
2018,HOOVER+WASHINGTON,1,0,0,0
2018,HUB ST+AVENUE 51,1,0,0,0
2018,INGRAHAM ST+BIXEL ST,0,1,0,0
2018,ISABEL ST+MACON ST,1,0,0,0
2018,JAMES M WOOD BL+GRAND VIEW ST,1,0,0,0
2018,JAMES M WOOD BL+GRATTAN ST,1,0,0,0
2018,JAMES M WOOD BL+SUNBURY ST,1,0,0,0
2018,JAMES M WOOD BL+W WESTMORELAND AV,1,0,0,0
2018,JAMES M WOOD BL+WESTMORELAND AV,1,0,0,0
2018,JAMES M WOOD+BLAINE ST,0,1,0,0
2018,JAMES M WOOD+SUNBURY,1,0,0,0
2018,JEFFRIES AV+CYPRESS AV,0,1,0,0
2018,LA FAYETTE P PL+6TH ST,1,0,0,0
2018,LITTLE ST+7TH ST,1,0,0,0
2018,LOMA DR+3RD ST,1,0,0,0
2018,LUCAS AV+3RD ST,1,0,0,0
2018,MACEO ST+SAN FERNANDO RD,1,0,0,0
2018,MAGNOLIA AV+PICO BL,1,0,0,0
2018,MAGNOLIA+S PICO BL,1,0,0,0
2018,MAIN ST+AVENUE 26,1,0,0,0
2018,MAIN ST+COLLEGE ST,1,0,1,0
2018,MAIN ST+DALY,1,0,0,0
2018,MAIN+AVENUE 21,0,1,0,0
2018,MAIN+LEROY,0,1,0,0
2018,MANITOU AV+AVENUE 21,1,0,0,0
2018,MANITOU AV+SICHEL ST,1,0,0,1
2018,MARIPOSA AV+12TH ST,1,0,0,1
2018,MARIPOSA AV+WASHINGTON BL,0,1,0,0
2018,MARMION WY+AVENUE 59,0,1,0,0
2018,MARMION WY+MUSEUM DR,1,0,1,0
2018,MENLO AV+PICO BL,0,1,0,0
2018,MENLO+OLYMPIC,1,0,0,0
2018,MIRAMAR+HUNTLEY,1,0,0,0
2018,MONTE VISTA ST+AVENUE 50,1,0,0,0
2018,MOULTON AV+MAIN ST,1,0,0,0
2018,N AVENUE 50+MONTE VISTA ST,1,0,0,0
2018,N AVENUE 54+ALDAMA ST,1,0,0,0
2018,N AVENUE 56+N FIGUEROA,1,0,0,0
2018,N AVENUE 61+MONTE VISTA,1,0,0,0
2018,N BROADWAY+PASADENA AV,0,1,0,0
2018,N BROADWAY+S AVENUE 20,0,1,0,0
2018,N FIGUEROA ST+AVENUE 45,1,0,0,0
2018,N FIGUEROA ST+AVENUE 59,1,0,0,1
2018,N FIGUEROA ST+N AVENUE 52,1,0,0,0
2018,N MAIN ST+COLLEGE ST,1,0,0,0
2018,N SPRING ST+E WILHARDT,0,1,0,1
2018,NEW HAMPSHIRE+VENICE,0,1,0,0
2018,NORMANDIE+VENICE,1,0,0,0
2018,NORMANDIE+WASHINGTON,1,0,0,0
2018,OLYMPIC BL+ARAPAHOE ST,0,1,0,0
2018,OLYMPIC BL+BEACON AV,0,1,0,1
2018,OLYMPIC BL+BLAINE ST,0,1,0,0
2018,OLYMPIC BL+BURLINGTON AV,1,0,0,0
2018,OLYMPIC BL+MENLO AV,1,0,0,1
2018,OLYMPIC BL+WESTLAKE AV,0,1,0,0
2018,OLYMPIC BL+WESTMORELAND AV,1,0,0,0
2018,OLYMPIC+ALVARADO,3,0,0,0
2018,OLYMPIC+ARAPAHOE,0,1,0,0
2018,OLYMPIC+BEACON,0,1,0,0
2018,OLYMPIC+BLAINE,1,0,0,0
2018,OLYMPIC+GRAND VIEW,1,0,0,0
2018,OLYMPIC+MENLO,1,0,0,0
2018,OLYMPIC+VALENCIA,0,1,0,1
2018,ORD ST+HILL ST,1,0,0,0
2018,PARK VIEW ST+7TH ST,1,0,0,0
2018,PARK VIEW ST+8TH ST,1,0,0,0
2018,PASADENA AV+AVENUE 21,0,1,0,0
2018,PASADENA AV+AVENUE 25 AV,1,0,0,0
2018,PASADENA AV+AVENUE 35,1,0,0,0
2018,PASADENA AV+FIGUEROA ST,1,0,0,0
2018,PASADENA AV+W AVENUE 21,1,0,0,1
2018,PASADENA+SAN FERNANDO,0,1,0,0
2018,PICO BL+ALVARADO ST,1,0,0,1
2018,PICO BL+BERENDO ST,0,1,0,0
2018,PICO BL+BURLINGTON AV,1,0,1,0
2018,PICO BL+CATALINA AV,1,0,0,0
2018,PICO BL+ELDEN AV,1,0,0,0
2018,PICO BL+HOOVER,1,0,0,0
2018,PICO BL+HOOVER ST,1,0,0,0
2018,PICO BL+MAGNOLIA,0,1,0,0
2018,PICO BL+MARIPOSA AV,1,1,0,0
2018,PICO BL+MENLO AV,1,1,0,0
2018,PICO BL+NEW HAMPSHIRE AV,0,1,0,0
2018,PICO BL+ORCHARD AV,0,1,0,0
2018,PICO BL+TOBERMAN ST,1,0,0,0
2018,PICO BL+UNION AV,0,1,0,0
2018,PICO BL+VERMONT AV,1,0,0,0
2018,PICO BL+W CATALINA AV,1,0,0,0
2018,PICO BL+WESTMORELAND AV,0,1,0,0
2018,PICO+TOBERMAN,1,0,0,0
2018,RAMPART BL+4TH ST,1,0,0,0
2018,RAMPART BL+WILSHIRE BL,1,0,0,0
2018,RAMPART+WILSHIRE,2,0,0,0
2018,ROSEVIEW AV+ARAGON AV,1,0,0,0
2018,ROSEVIEW AV+SAN FERNANDO RD,1,0,0,0
2018,S BONNIE BRAE ST+W OLYMPIC BL,0,1,0,0
2018,S KENMORE AV+PICO,1,0,0,0
2018,S MARIPOSA AV+W WASHINGTON BL,1,0,0,0
2018,S WESTMORELAND AV+SAN MARIO ST,1,0,0,0
2018,SAN FERNANDO RD+AVENUE 19,0,1,0,0
2018,SAN FERNANDO RD+AVENUE 20,1,0,0,0
2018,SAN FERNANDO RD+CAZADOR ST,1,0,0,0
2018,SAN FERNANDO RD+HALLETT AV,2,0,0,0
2018,SAN FERNANDO RD+MC CLURE ST,1,1,0,0
2018,SAN FERNANDO+PASADENA,1,0,0,0
2018,SCARFF ST+ADAMS BL,0,1,0,0
2018,SHATTO PL+4TH ST,1,0,0,0
2018,SICHEL ST+ALTURA AV,1,0,0,0
2018,SOLANO AV+BROADWAY,1,0,0,0
2018,SPRING ST+AVENUE 18,1,0,0,0
2018,SPRING ST+COLLEGE ST,0,1,0,0
2018,STADIUM WY+SCOTT AV,0,1,0,0
2018,STADIUM+SCOTT,1,0,0,0
2018,SUNBURY ST+JAMES M WOOD BL,1,0,0,1
2018,SUNSET BL+MCDUFF ST,0,1,0,1
2018,SUNSET+BEAUDRY,0,1,0,1
2018,TOBERMAN ST+18TH ST,1,0,0,0
2018,UNION AV+14TH ST,0,1,0,0
2018,UNION AV+21ST ST,1,0,0,0
2018,UNION AV+6TH ST,1,0,0,0
2018,UNION AV+8TH ST,0,1,0,0
2018,UNION AV+JAMES M WOOD BL,1,0,0,0
2018,UNION AV+OLYMPIC BL,0,1,0,0
2018,UNION AV+PICO BL,1,0,0,0
2018,UNION AV+SHATTO ST,2,0,0,0
2018,UNION AV+WILSHIRE BL,1,0,0,0
2018,UNION+21ST,1,0,0,0
2018,UNION+WILSHIRE,1,0,0,0
2018,VALENCIA+11TH,1,0,0,0
2018,VENICE BL+BONNIE BRAE,1,0,0,0
2018,VENICE BL+BONNIE BRAE ST,0,1,0,0
2018,VENICE BL+UNION AV,1,0,0,0
2018,VENICE BL+VERMONT AV,0,2,0,0
2018,VENICE BL+WESTMORELAND AV,0,1,0,1
2018,VENICE+BURLINGTON,1,0,0,0
2018,VENICE+HOOVER,0,1,0,0
2018,VENICE+MENLO AV,1,0,0,0
2018,VENICE+TOBERMAN,1,0,0,1
2018,VERDUGO RD+AVENUE 31,0,1,0,0
2018,VERDUGO+AVENUE 33,1,1,0,0
2018,VERDUGO+EAGLE ROCK,0,1,0,0
2018,VERMONT AV+12TH ST,2,0,0,0
2018,VERMONT AV+22ND ST,1,0,0,1
2018,VERMONT AV+PICO BL,4,0,0,0
2018,VERMONT AV+VENICE BL,0,1,0,0
2018,VERMONT+17TH PL,1,0,1,0
2018,VERMONT+WASHINGTON,0,1,0,0
2018,VIN SCULLY AV+LILAC PL,1,0,0,0
2018,VIN SCULLY AV+STADIUM WY,1,0,0,0
2018,W 11TH ST+UNION AV,1,0,0,0
2018,W 3RD ST+WESTLAKE AV,1,0,0,1
2018,W 6TH ST+BURLINGTON AV,0,1,0,0
2018,W 6TH ST+UNION DR,1,0,0,0
2018,W 7TH ST+W BURLINGTON AV,0,1,0,0
2018,W AVENUE 27+MC CLURE ST,1,0,0,0
2018,W AVENUE 45+N FIGUEROA ST,1,0,0,0
2018,W PICO BL+S WESTLAKE AV,1,0,0,1
2018,W PICO BL+UNION AV,1,0,0,0
2018,W TEMPLE ST+VICTOR ST,0,1,0,0
2018,W WASHINGTON BL+S BURLINGTON AV,1,0,1,0
2018,WASHINGTON BL+BUDLONG AV,1,0,0,0
2018,WASHINGTON BL+HOOVER ST,0,1,0,0
2018,WASHINGTON BL+NEW ENGLAND ST,1,0,0,0
2018,WASHINGTON BL+NORMANDIE AV,1,1,0,0
2018,WASHINGTON BL+UNION AV,0,1,0,0
2018,WASHINGTON BL+VERMONT AV,2,0,0,0
2018,WASHINGTON+BURLINGTON,1,0,0,1
2018,WASHINGTON+NEW ENGLAND,1,0,0,0
2018,WASHINGTON+VERMONT,1,0,0,1
2018,WESTERN AV+4TH ST,0,1,0,0
2018,WESTLAKE AV+3RD ST,0,1,0,0
2018,WESTLAKE AV+7TH ST,0,1,0,0
2018,WESTLAKE AV+8TH ST,0,1,0,0
2018,WESTLAKE+6TH,1,0,0,0
2018,WESTLAKE+OLYMPIC,1,0,0,0
2018,WESTMORELAND AV+JAMES M WOOD BL,1,0,0,0
2018,WESTMORELAND AV+OLYMPIC BL,1,0,0,0
2018,WESTMORELAND AV+PICO BL,1,0,0,0
2018,WESTMORELAND+11TH,1,0,0,0
2018,WILSHIRE BL+BEAUDRY AV,1,0,0,0
2018,WILSHIRE BL+BIXEL ST,0,1,0,0
2018,WILSHIRE BL+BONNIE BRAE ST,0,2,0,0
2018,WILSHIRE BL+E WITMER ST,1,0,0,0
2018,WILSHIRE BL+LA FAYETTE P PL,1,0,0,0
2018,WILSHIRE BL+PARK VIEW ST,1,0,0,0
2018,WILSHIRE BL+RAMPART BL,1,0,0,0
2018,WILSHIRE BL+UNION,1,0,0,0
2018,WILSHIRE BL+UNION AV,3,0,0,0
2018,WILSHIRE+ALVARADO,2,0,0,1
2018,WILSHIRE+BONNIE BRAE,0,1,0,0
2018,WILSHIRE+CARONDELET,0,1,0,0
2018,WILSHIRE+S PARK VIEW ST,1,0,0,0
2018,WILSHIRE+UNION,1,1,0,0
2018,WITMER ST+3RD ST,1,0,0,0
2018,WITMER+5TH,1,0,0,0
2018,WITMER+SHATTO PL,1,0,0,1
2018,WORKMAN ST+N BROADWAY,1,0,1,0
2019,11TH PL+ALBANY ST,1,0,0,1
2019,11TH ST+ALBANY ST,1,0,0,0
2019,11TH ST+BERENDO ST,1,0,0,0
2019,11TH ST+MENLO AV,1,0,0,0
2019,1200 W 3RD ST+,0,1,0,0
2019,12TH+ALVARADO,1,0,0,0
2019,15TH+MAGNOLIA,0,1,0,0
2019,1600 S VERMONT AV+,1,0,0,0
2019,1600 W 3RD ST+,0,1,0,0
2019,2000 N FIGUEROA ST+,2,0,0,0
2019,2200 N SAN FERNANDO RD+,0,1,0,0
2019,2200 PASADENA AV+,1,0,0,0
2019,23RD ST+BONSALLO ST,1,0,0,0
2019,23RD ST+ESTRELLA AV,0,1,0,0
2019,23RD ST+UNION AV,1,0,0,0
2019,2900 DIVISION ST+,1,0,0,0
2019,2ND ST+BIXEL ST,1,0,0,0
2019,2ND+BEAUDRY,1,0,0,0
2019,3RD ST+BONNIE BRAE ST,2,0,0,0
2019,3RD ST+BURLINGTON AV,1,0,0,1
2019,3RD ST+UNION PL,1,0,0,0
2019,3RD ST+WITMER AV,1,0,0,1
2019,3RD ST+WITMER ST,2,0,0,1
2019,3RD+BEAUDRY AV,1,0,0,0
2019,3RD+BELMONT,1,0,0,0
2019,3RD+COLUMBIA,1,0,0,0
2019,3RD+UNION,0,1,0,0
2019,4200 DIVISION ST+,1,0,0,0
2019,4200 EAGLE ROCK BL+,1,0,0,0
2019,4300 EAGLE ROCK BL+,0,1,0,0
2019,4TH+LOMA,1,0,0,0
2019,500 COLUMBIA AV+,0,1,0,0
2019,600 N FIGUEROA ST+,1,0,0,0
2019,6TH ST+BURLINGTON AV,1,0,0,0
2019,6TH ST+CATALINA ST,1,0,0,0
2019,6TH ST+GRAND VIEW ST,2,0,1,1
2019,6TH ST+LAKE ST,0,1,0,0
